timestamp,day,day_of_week,day_type,time_of_day,request_rate,active_pods,pods_booting,spot_pods,ondemand_pods,preemption_event,cpu_utilization,memory_utilization,queue_length,p95_latency_ms,error_rate,cost_per_hour,month
1270,0,0,normal,21.17,853.5,10,0,3,7,0,0.4969,0.3929,0,108.5,0.0005,1.64,0
1275,0,0,normal,21.25,796.8,10,0,3,7,0,0.445,0.4037,0,106.6,0.0005,1.64,0
1280,0,0,normal,21.33,736.7,10,0,3,7,0,0.3732,0.3599,0,104.6,0.0005,1.64,0
1285,0,0,normal,21.42,704.8,9,0,2,7,0,0.4365,0.4177,0,106.1,0.0005,1.56,0
1290,0,0,normal,21.5,661.1,9,0,2,7,0,0.4105,0.329,0,104.5,0.0005,1.56,0
1295,0,0,normal,21.58,622.3,9,0,2,7,0,0.3769,0.3618,0,103.0,0.0005,1.56,0
1300,0,0,normal,21.67,607.9,9,0,2,7,0,0.3836,0.3062,0,102.5,0.0005,1.56,0
1305,0,0,normal,21.75,600.8,9,0,2,7,0,0.3793,0.3303,0,102.3,0.0005,1.56,0
1310,0,0,normal,21.83,586.1,9,0,2,7,0,0.3289,0.3073,0,101.7,0.0005,1.56,0
1315,0,0,normal,21.92,616.6,8,0,1,7,0,0.3995,0.4262,0,105.7,0.0005,1.48,0
1320,0,0,normal,22.0,561.1,8,0,1,7,0,0.3798,0.355,0,103.4,0.0005,1.48,0
1325,0,0,normal,22.08,525.5,8,0,1,7,0,0.383,0.3631,0,101.9,0.0005,1.48,0
1330,0,0,normal,22.17,479.6,8,0,1,7,0,0.3013,0.2836,0,100.0,0.0005,1.48,0
1335,0,0,normal,22.25,482.2,8,0,1,7,0,0.3379,0.3177,0,100.1,0.0005,1.48,0
1340,0,0,normal,22.33,423.4,8,0,1,7,0,0.2664,0.2862,0,97.6,0.0005,1.48,0
1345,0,0,normal,22.42,397.1,7,0,1,6,0,0.3179,0.2828,0,98.9,0.0005,1.28,0
1350,0,0,normal,22.5,356.2,7,0,1,6,0,0.2634,0.2614,0,97.0,0.0005,1.28,0
1355,0,0,normal,22.58,347.9,7,0,1,6,0,0.2539,0.2604,0,96.6,0.0005,1.28,0
1360,0,0,normal,22.67,363.1,7,0,1,6,0,0.297,0.2562,0,97.3,0.0005,1.28,0
1365,0,0,normal,22.75,360.6,7,0,1,6,0,0.2831,0.2383,0,97.2,0.0005,1.28,0
1370,0,0,normal,22.83,375.2,7,0,1,6,0,0.2825,0.2843,0,97.9,0.0005,1.28,0
1375,0,0,normal,22.92,376.0,6,0,0,6,0,0.364,0.3101,0,100.9,0.0005,1.2,0
1380,0,0,normal,23.0,380.9,6,0,0,6,0,0.3613,0.3125,0,101.2,0.0005,1.2,0
1385,0,0,normal,23.08,351.1,6,0,0,6,0,0.3227,0.306,0,99.5,0.0005,1.2,0
1390,0,0,normal,23.17,349.2,6,0,0,6,0,0.3267,0.3016,0,99.4,0.0005,1.2,0
1395,0,0,normal,23.25,347.6,6,0,0,6,0,0.3304,0.3093,0,99.3,0.0005,1.2,0
1400,0,0,normal,23.33,380.8,6,0,0,6,0,0.3232,0.3011,0,101.2,0.0005,1.2,0
1405,0,0,normal,23.42,389.2,5,0,0,5,0,0.4237,0.427,0,105.9,0.0005,1.0,0
1410,0,0,normal,23.5,408.9,5,0,0,5,0,0.4434,0.3672,0,107.3,0.0005,1.0,0
1415,0,0,normal,23.58,405.2,5,0,0,5,0,0.4719,0.4471,0,107.0,0.0005,1.0,0
1420,0,0,normal,23.67,427.1,5,0,0,5,0,0.4638,0.4261,0,108.5,0.0005,1.0,0
1425,0,0,normal,23.75,431.5,5,0,0,5,0,0.4416,0.3865,0,108.8,0.0005,1.0,0
1430,0,0,normal,23.83,454.3,5,0,0,5,0,0.5053,0.5018,0,110.3,0.0005,1.0,0
1435,0,0,normal,23.92,420.1,5,0,0,5,0,0.4672,0.4148,0,108.0,0.0005,1.0,0
1440,1,1,normal,0.0,412.3,5,0,0,5,0,0.4699,0.4531,0,107.5,0.0005,1.0,0
1445,1,1,normal,0.08,416.1,5,0,0,5,0,0.4506,0.427,0,107.7,0.0005,1.0,0
1450,1,1,normal,0.17,418.9,5,0,0,5,0,0.4839,0.4365,0,107.9,0.0005,1.0,0
1455,1,1,normal,0.25,442.5,5,0,0,5,0,0.4584,0.4581,0,109.5,0.0005,1.0,0
1460,1,1,normal,0.33,477.1,5,0,0,5,0,0.5295,0.5301,0,111.8,0.0005,1.0,0
1465,1,1,normal,0.42,437.1,5,0,0,5,0,0.5083,0.428,0,109.1,0.0005,1.0,0
1470,1,1,normal,0.5,439.7,5,0,0,5,0,0.4939,0.4767,0,109.3,0.0005,1.0,0
1475,1,1,normal,0.58,444.5,5,0,0,5,0,0.4687,0.4611,0,109.6,0.0005,1.0,0
1480,1,1,normal,0.67,452.9,5,0,0,5,0,0.4858,0.4849,0,110.2,0.0005,1.0,0
1485,1,1,normal,0.75,462.7,5,0,0,5,0,0.5047,0.4119,0,110.8,0.0005,1.0,0
1490,1,1,normal,0.83,426.1,5,0,0,5,0,0.4755,0.4155,0,108.4,0.0005,1.0,0
1495,1,1,normal,0.92,386.3,5,0,0,5,0,0.4016,0.3755,0,105.8,0.0005,1.0,0
1500,1,1,normal,1.0,429.6,5,0,0,5,0,0.4628,0.4181,0,108.6,0.0005,1.0,0
1505,1,1,normal,1.08,450.6,5,0,0,5,0,0.4896,0.4485,0,110.0,0.0005,1.0,0
1510,1,1,normal,1.17,408.5,5,0,0,5,0,0.4448,0.4183,0,107.2,0.0005,1.0,0
1515,1,1,normal,1.25,366.2,5,0,0,5,0,0.4159,0.384,0,104.4,0.0005,1.0,0
1520,1,1,normal,1.33,390.5,5,0,0,5,0,0.4508,0.3523,0,106.0,0.0005,1.0,0
1525,1,1,normal,1.42,399.1,5,0,0,5,0,0.4225,0.3637,0,106.6,0.0005,1.0,0
1530,1,1,normal,1.5,357.1,5,0,0,5,0,0.3754,0.3811,0,103.8,0.0005,1.0,0
1535,1,1,normal,1.58,361.2,5,0,0,5,0,0.38,0.3701,0,104.1,0.0005,1.0,0
1540,1,1,normal,1.67,342.5,5,0,0,5,0,0.3495,0.3182,0,102.8,0.0005,1.0,0
1545,1,1,normal,1.75,374.8,5,0,0,5,0,0.3862,0.3769,0,105.0,0.0005,1.0,0
1550,1,1,normal,1.83,363.7,5,0,0,5,0,0.3793,0.4012,0,104.2,0.0005,1.0,0
1555,1,1,normal,1.92,377.4,5,0,0,5,0,0.428,0.3816,0,105.2,0.0005,1.0,0
1560,1,1,normal,2.0,384.1,5,0,0,5,0,0.4226,0.4113,0,105.6,0.0005,1.0,0
1565,1,1,normal,2.08,375.9,5,0,0,5,0,0.3902,0.3518,0,105.1,0.0005,1.0,0
1570,1,1,normal,2.17,344.6,5,0,0,5,0,0.3963,0.3334,0,103.0,0.0005,1.0,0
1575,1,1,normal,2.25,396.9,5,0,0,5,0,0.4485,0.377,0,106.5,0.0005,1.0,0
1580,1,1,normal,2.33,390.1,5,0,0,5,0,0.3963,0.4009,0,106.0,0.0005,1.0,0
1585,1,1,normal,2.42,423.0,5,0,0,5,0,0.4643,0.3918,0,108.2,0.0005,1.0,0
1590,1,1,normal,2.5,435.6,5,0,0,5,0,0.4425,0.3895,0,109.0,0.0005,1.0,0
1595,1,1,normal,2.58,440.8,5,0,0,5,0,0.4853,0.4453,0,109.4,0.0005,1.0,0
1600,1,1,normal,2.67,420.9,5,0,0,5,0,0.4557,0.4665,0,108.1,0.0005,1.0,0
1605,1,1,normal,2.75,383.7,5,0,0,5,0,0.4281,0.3755,0,105.6,0.0005,1.0,0
1610,1,1,normal,2.83,428.3,5,0,0,5,0,0.499,0.3929,0,108.6,0.0005,1.0,0
1615,1,1,normal,2.92,410.4,5,0,0,5,0,0.4599,0.4175,0,107.4,0.0005,1.0,0
1620,1,1,normal,3.0,399.5,5,0,0,5,0,0.459,0.3721,0,106.6,0.0005,1.0,0
1625,1,1,normal,3.08,394.7,5,0,0,5,0,0.4096,0.382,0,106.3,0.0005,1.0,0
1630,1,1,normal,3.17,396.5,5,0,0,5,0,0.4494,0.373,0,106.4,0.0005,1.0,0
1635,1,1,normal,3.25,378.0,5,0,0,5,0,0.4334,0.3906,0,105.2,0.0005,1.0,0
1640,1,1,normal,3.33,331.6,5,0,0,5,0,0.3686,0.368,0,102.1,0.0005,1.0,0
1645,1,1,normal,3.42,351.4,5,0,0,5,0,0.3841,0.3694,0,103.4,0.0005,1.0,0
1650,1,1,normal,3.5,341.2,5,0,0,5,0,0.3957,0.3166,0,102.7,0.0005,1.0,0
1655,1,1,normal,3.58,348.8,5,0,0,5,0,0.3605,0.3516,0,103.3,0.0005,1.0,0
1660,1,1,normal,3.67,353.9,5,0,0,5,0,0.3744,0.3669,0,103.6,0.0005,1.0,0
1665,1,1,normal,3.75,338.4,5,0,0,5,0,0.3907,0.3185,0,102.6,0.0005,1.0,0
1670,1,1,normal,3.83,320.5,5,0,0,5,0,0.37,0.3234,0,101.4,0.0005,1.0,0
1675,1,1,normal,3.92,324.7,5,0,0,5,0,0.3529,0.3336,0,101.6,0.0005,1.0,0
1680,1,1,normal,4.0,341.0,5,0,0,5,0,0.3879,0.3624,0,102.7,0.0005,1.0,0
1685,1,1,normal,4.08,342.3,5,0,0,5,0,0.3444,0.3273,0,102.8,0.0005,1.0,0
1690,1,1,normal,4.17,331.5,5,0,0,5,0,0.3832,0.3354,0,102.1,0.0005,1.0,0
1695,1,1,normal,4.25,308.7,5,0,0,5,0,0.3291,0.305,0,100.6,0.0005,1.0,0
1700,1,1,normal,4.33,332.3,5,0,0,5,0,0.3598,0.3686,0,102.2,0.0005,1.0,0
1705,1,1,normal,4.42,404.9,5,0,0,5,0,0.419,0.4437,0,107.0,0.0005,1.0,0
1710,1,1,normal,4.5,406.4,5,0,0,5,0,0.4659,0.4396,0,107.1,0.0005,1.0,0
1715,1,1,normal,4.58,403.2,5,0,0,5,0,0.4562,0.3857,0,106.9,0.0005,1.0,0
1720,1,1,normal,4.67,398.5,5,0,0,5,0,0.4447,0.3849,0,106.6,0.0005,1.0,0
1725,1,1,normal,4.75,380.0,5,0,0,5,0,0.4206,0.4072,0,105.3,0.0005,1.0,0
1730,1,1,normal,4.83,382.6,5,0,0,5,0,0.4313,0.3549,0,105.5,0.0005,1.0,0
1735,1,1,normal,4.92,405.8,5,0,0,5,0,0.4328,0.3739,0,107.1,0.0005,1.0,0
1740,1,1,normal,5.0,389.9,5,0,0,5,0,0.3987,0.4301,0,106.0,0.0005,1.0,0
1745,1,1,normal,5.08,387.0,5,0,0,5,0,0.4493,0.3812,0,105.8,0.0005,1.0,0
1750,1,1,normal,5.17,390.8,5,0,0,5,0,0.3977,0.403,0,106.1,0.0005,1.0,0
1755,1,1,normal,5.25,343.1,5,0,0,5,0,0.3785,0.3545,0,102.9,0.0005,1.0,0
1760,1,1,normal,5.33,346.6,5,0,0,5,0,0.4041,0.3126,0,103.1,0.0005,1.0,0
1765,1,1,normal,5.42,392.3,5,0,0,5,0,0.4566,0.3696,0,106.2,0.0005,1.0,0
1770,1,1,normal,5.5,378.6,5,0,0,5,0,0.3826,0.3794,0,105.2,0.0005,1.0,0
1775,1,1,normal,5.58,375.0,5,0,0,5,0,0.4258,0.3846,0,105.0,0.0005,1.0,0
1780,1,1,normal,5.67,403.3,5,0,0,5,0,0.432,0.3702,0,106.9,0.0005,1.0,0
1785,1,1,normal,5.75,366.9,5,0,0,5,0,0.3944,0.342,0,104.5,0.0005,1.0,0
1790,1,1,normal,5.83,344.2,5,0,0,5,0,0.3863,0.3648,0,102.9,0.0005,1.0,0
1795,1,1,normal,5.92,309.6,5,0,0,5,0,0.3311,0.3084,0,100.6,0.0005,1.0,0
1800,1,1,normal,6.0,312.4,5,0,0,5,0,0.3236,0.2785,0,100.8,0.0005,1.0,0
1805,1,1,normal,6.08,339.1,5,0,0,5,0,0.3943,0.3618,0,102.6,0.0005,1.0,0
1810,1,1,normal,6.17,352.9,5,0,0,5,0,0.3851,0.3493,0,103.5,0.0005,1.0,0
1815,1,1,normal,6.25,381.0,5,0,0,5,0,0.3872,0.38,0,105.4,0.0005,1.0,0
1820,1,1,normal,6.33,381.3,5,0,0,5,0,0.4115,0.3708,0,105.4,0.0005,1.0,0
1825,1,1,normal,6.42,373.0,5,0,0,5,0,0.4015,0.3966,0,104.9,0.0005,1.0,0
1830,1,1,normal,6.5,374.3,5,0,0,5,0,0.4016,0.3539,0,105.0,0.0005,1.0,0
1835,1,1,normal,6.58,421.8,5,0,0,5,0,0.4245,0.4595,0,108.1,0.0005,1.0,0
1840,1,1,normal,6.67,494.5,5,0,0,5,0,0.5682,0.5095,0,113.0,0.0005,1.0,0
1845,1,1,normal,6.75,492.3,5,0,0,5,0,0.4978,0.4943,0,112.8,0.0005,1.0,0
1850,1,1,normal,6.83,523.1,5,0,0,5,0,0.5824,0.4698,0,114.9,0.0005,1.0,0
1855,1,1,normal,6.92,527.6,5,0,0,5,0,0.5906,0.4774,0,115.2,0.0005,1.0,0
1860,1,1,normal,7.0,522.4,5,0,0,5,0,0.5898,0.5411,0,114.8,0.0005,1.0,0
1865,1,1,normal,7.08,535.8,5,0,0,5,0,0.5513,0.488,0,115.7,0.0005,1.0,0
1870,1,1,normal,7.17,610.4,5,0,0,5,0,0.6125,0.5537,0,120.7,0.0005,1.0,0
1875,1,1,normal,7.25,672.0,5,0,0,5,0,0.705,0.7122,0,124.8,0.0005,1.0,0
1880,1,1,normal,7.33,681.1,5,0,0,5,0,0.6949,0.6985,0,125.4,0.0005,1.0,0
1885,1,1,normal,7.42,772.6,5,1,0,5,0,0.8555,0.7778,0,141.7,0.01124,1.0,0
1890,1,1,normal,7.5,807.3,5,1,0,5,0,0.8883,0.8221,0,165.7,0.02926,1.0,0
1895,1,1,normal,7.58,886.5,6,0,0,6,0,0.8387,0.7645,0,129.7,0.00231,1.2,0
1900,1,1,normal,7.67,931.3,6,0,0,6,0,0.8052,0.7541,0,143.6,0.01267,1.2,0
1905,1,1,normal,7.75,966.5,6,0,0,6,0,0.8644,0.8257,0,164.1,0.02804,1.2,0
1910,1,1,normal,7.83,1019.7,6,0,0,6,0,0.9412,0.8093,0,211.1,0.06332,1.2,0
1915,1,1,normal,7.92,1069.7,6,1,0,6,0,1.0,0.9601,0,273.2,0.10986,1.2,0
1920,1,1,normal,8.0,1119.6,6,1,0,6,0,1.0,1.0,3,352.1,0.16908,1.2,0
1925,1,1,normal,8.08,1176.0,7,0,1,6,0,0.9318,0.7798,0,199.1,0.05432,1.28,0
1930,1,1,normal,8.17,1225.6,7,0,1,6,0,0.8995,0.8038,0,247.3,0.09047,1.28,0
1935,1,1,normal,8.25,1258.9,7,0,1,6,0,0.9312,0.9004,0,286.6,0.11994,1.28,0
1940,1,1,normal,8.33,1295.2,7,0,1,6,0,1.0,0.8835,3,335.8,0.15686,1.28,0
1945,1,1,normal,8.42,1326.2,7,1,1,6,0,1.0,0.976,6,383.1,0.19231,1.28,0
1950,1,1,normal,8.5,1311.5,6,1,1,5,1,1.0,1.0,23,814.6,0.5,1.08,0
1955,1,1,normal,8.58,1317.4,7,0,1,6,0,1.0,1.0,5,369.2,0.1819,1.28,0
1960,1,1,normal,8.67,1306.7,7,0,1,6,0,0.9626,0.9034,4,352.8,0.16961,1.28,0
1965,1,1,normal,8.75,1244.8,7,0,1,6,0,0.8899,0.9407,0,269.3,0.10694,1.28,0
1970,1,1,normal,8.83,1179.0,7,0,1,6,0,0.9652,0.935,0,201.7,0.05624,1.28,0
1975,1,1,normal,8.92,1119.5,7,1,1,6,0,0.8959,0.8682,0,159.3,0.02448,1.28,0
1980,1,1,normal,9.0,1042.0,7,1,1,6,0,0.7447,0.764,0,130.9,0.00318,1.28,0
1985,1,1,normal,9.08,1043.3,8,0,1,7,0,0.6622,0.6649,0,123.5,0.0005,1.48,0
1990,1,1,normal,9.17,1052.4,8,0,1,7,0,0.7193,0.6666,0,123.8,0.0005,1.48,0
1995,1,1,normal,9.25,987.2,8,0,1,7,0,0.6998,0.5854,0,121.1,0.0005,1.48,0
2000,1,1,normal,9.33,929.9,8,0,1,7,0,0.6136,0.618,0,118.7,0.0005,1.48,0
2005,1,1,normal,9.42,906.4,8,0,1,7,0,0.6153,0.559,0,117.8,0.0005,1.48,0
2010,1,1,normal,9.5,836.2,8,0,1,7,0,0.5418,0.534,0,114.8,0.0005,1.48,0
2015,1,1,normal,9.58,759.7,8,0,1,7,0,0.5487,0.4899,0,111.7,0.0005,1.48,0
2020,1,1,normal,9.67,759.3,8,0,1,7,0,0.507,0.5104,0,111.6,0.0005,1.48,0
2025,1,1,normal,9.75,682.4,8,0,1,7,0,0.4683,0.3966,0,108.4,0.0005,1.48,0
2030,1,1,normal,9.83,606.8,8,0,1,7,0,0.4318,0.3601,0,105.3,0.0005,1.48,0
2035,1,1,normal,9.92,547.4,7,0,1,6,0,0.4523,0.3701,0,106.1,0.0005,1.28,0
2040,1,1,normal,10.0,552.1,7,0,1,6,0,0.4471,0.3907,0,106.3,0.0005,1.28,0
2045,1,1,normal,10.08,526.2,7,0,1,6,0,0.3809,0.3949,0,105.1,0.0005,1.28,0
2050,1,1,normal,10.17,438.6,7,0,1,6,0,0.3216,0.321,0,100.9,0.0005,1.28,0
2055,1,1,normal,10.25,434.0,7,0,1,6,0,0.3439,0.3415,0,100.7,0.0005,1.28,0
2060,1,1,normal,10.33,412.4,7,0,1,6,0,0.3068,0.2796,0,99.6,0.0005,1.28,0
2065,1,1,normal,10.42,399.3,6,0,0,6,0,0.3577,0.3532,0,102.2,0.0005,1.2,0
2070,1,1,normal,10.5,413.7,6,0,0,6,0,0.3483,0.3759,0,103.0,0.0005,1.2,0
2075,1,1,normal,10.58,412.0,6,0,0,6,0,0.3738,0.3366,0,102.9,0.0005,1.2,0
2080,1,1,normal,10.67,452.4,6,0,0,6,0,0.4187,0.4158,0,105.1,0.0005,1.2,0
2085,1,1,normal,10.75,466.5,6,0,0,6,0,0.4494,0.35,0,105.9,0.0005,1.2,0
2090,1,1,normal,10.83,452.0,6,0,0,6,0,0.4383,0.3563,0,105.1,0.0005,1.2,0
2095,1,1,normal,10.92,471.6,6,0,0,6,0,0.406,0.3987,0,106.2,0.0005,1.2,0
2100,1,1,normal,11.0,519.6,6,0,0,6,0,0.4583,0.3959,0,108.9,0.0005,1.2,0
2105,1,1,normal,11.08,554.7,6,0,0,6,0,0.4796,0.4367,0,110.8,0.0005,1.2,0
2110,1,1,normal,11.17,597.4,6,0,0,6,0,0.5074,0.5377,0,113.2,0.0005,1.2,0
2115,1,1,normal,11.25,664.6,6,0,0,6,0,0.5601,0.5794,0,116.9,0.0005,1.2,0
2120,1,1,normal,11.33,679.6,6,0,0,6,0,0.6121,0.5243,0,117.8,0.0005,1.2,0
2125,1,1,normal,11.42,722.4,6,0,0,6,0,0.6873,0.6246,0,120.1,0.0005,1.2,0
2130,1,1,normal,11.5,704.4,6,0,0,6,0,0.6404,0.5299,0,119.1,0.0005,1.2,0
2135,1,1,normal,11.58,729.6,6,0,0,6,0,0.6897,0.6025,0,120.5,0.0005,1.2,0
2140,1,1,normal,11.67,766.2,6,0,0,6,0,0.6736,0.6749,0,122.6,0.0005,1.2,0
2145,1,1,normal,11.75,798.8,6,0,0,6,0,0.6884,0.7215,0,124.4,0.0005,1.2,0
2150,1,1,normal,11.83,843.7,6,0,0,6,0,0.7936,0.6292,0,126.9,0.0005,1.2,0
2155,1,1,normal,11.92,853.7,6,0,0,6,0,0.7665,0.7761,0,127.4,0.0005,1.2,0
2160,1,1,normal,12.0,899.3,6,0,0,6,0,0.8314,0.8031,0,132.3,0.0042,1.2,0
2165,1,1,normal,12.08,1023.7,6,1,0,6,0,0.9634,0.9411,0,215.5,0.0666,1.2,0
2170,1,1,normal,12.17,1052.6,6,1,0,6,0,0.9931,0.8923,0,249.9,0.09246,1.2,0
2175,1,1,normal,12.25,1037.2,7,0,1,6,0,0.7898,0.8092,0,130.1,0.00261,1.28,0
2180,1,1,normal,12.33,1027.3,7,0,1,6,0,0.7725,0.792,0,128.9,0.0017,1.28,0
2185,1,1,normal,12.42,1048.8,7,0,1,6,0,0.8719,0.6893,0,132.2,0.00414,1.28,0
2190,1,1,normal,12.5,1045.8,7,0,1,6,0,0.766,0.7371,0,131.6,0.00371,1.28,0
2195,1,1,normal,12.58,1038.6,7,0,1,6,0,0.8509,0.7919,0,130.4,0.00277,1.28,0
2200,1,1,normal,12.67,1051.9,7,0,1,6,0,0.835,0.7739,0,132.9,0.00465,1.28,0
2205,1,1,normal,12.75,1043.3,7,0,1,6,0,0.7983,0.6893,0,131.1,0.00336,1.28,0
2210,1,1,normal,12.83,1029.2,7,0,1,6,0,0.8442,0.6664,0,129.1,0.00185,1.28,0
2215,1,1,normal,12.92,1001.9,7,0,1,6,0,0.818,0.7663,0,127.7,0.0005,1.28,0
2220,1,1,normal,13.0,1022.5,7,0,1,6,0,0.8304,0.7238,0,128.5,0.0014,1.28,0
2225,1,1,normal,13.08,995.7,7,0,1,6,0,0.8094,0.6852,0,127.4,0.0005,1.28,0
2230,1,1,normal,13.17,970.1,7,0,1,6,0,0.7206,0.6378,0,126.2,0.0005,1.28,0
2235,1,1,normal,13.25,906.3,7,0,1,6,0,0.7282,0.6691,0,123.2,0.0005,1.28,0
2240,1,1,normal,13.33,828.2,7,0,1,6,0,0.6881,0.6092,0,119.4,0.0005,1.28,0
2245,1,1,normal,13.42,824.5,7,0,1,6,0,0.6208,0.6133,0,119.3,0.0005,1.28,0
2250,1,1,normal,13.5,774.4,7,0,1,6,0,0.6124,0.577,0,116.9,0.0005,1.28,0
2255,1,1,normal,13.58,749.8,7,0,1,6,0,0.5546,0.48,0,115.7,0.0005,1.28,0
2260,1,1,normal,13.67,737.1,7,0,1,6,0,0.5937,0.5603,0,115.1,0.0005,1.28,0
2265,1,1,normal,13.75,663.8,7,0,1,6,0,0.5459,0.4922,0,111.6,0.0005,1.28,0
2270,1,1,normal,13.83,607.1,7,0,1,6,0,0.4962,0.4382,0,108.9,0.0005,1.28,0
2275,1,1,normal,13.92,584.3,7,0,1,6,0,0.425,0.4101,0,107.8,0.0005,1.28,0
2280,1,1,normal,14.0,553.4,7,0,1,6,0,0.4553,0.4176,0,106.4,0.0005,1.28,0
2285,1,1,normal,14.08,541.7,7,0,1,6,0,0.4491,0.4064,0,105.8,0.0005,1.28,0
2290,1,1,normal,14.17,542.3,7,0,1,6,0,0.3946,0.4049,0,105.8,0.0005,1.28,0
2295,1,1,normal,14.25,506.6,7,0,1,6,0,0.3764,0.3226,0,104.1,0.0005,1.28,0
2300,1,1,normal,14.33,441.8,6,0,0,6,0,0.3864,0.3518,0,104.5,0.0005,1.2,0
2305,1,1,normal,14.42,426.1,6,0,0,6,0,0.3579,0.3869,0,103.7,0.0005,1.2,0
2310,1,1,normal,14.5,430.8,6,0,0,6,0,0.4124,0.3339,0,103.9,0.0005,1.2,0
2315,1,1,normal,14.58,446.6,6,0,0,6,0,0.387,0.3965,0,104.8,0.0005,1.2,0
2320,1,1,normal,14.67,439.7,6,0,0,6,0,0.4187,0.3682,0,104.4,0.0005,1.2,0
2325,1,1,normal,14.75,420.4,6,0,0,6,0,0.3989,0.358,0,103.4,0.0005,1.2,0
2330,1,1,normal,14.83,422.5,5,0,0,5,0,0.4844,0.4292,0,108.2,0.0005,1.0,0
2335,1,1,normal,14.92,434.0,5,0,0,5,0,0.4651,0.4164,0,108.9,0.0005,1.0,0
2340,1,1,normal,15.0,464.9,5,0,0,5,0,0.5341,0.4591,0,111.0,0.0005,1.0,0
2345,1,1,normal,15.08,445.8,5,0,0,5,0,0.4927,0.4549,0,109.7,0.0005,1.0,0
2350,1,1,normal,15.17,413.4,5,0,0,5,0,0.4206,0.4028,0,107.6,0.0005,1.0,0
2355,1,1,normal,15.25,431.1,5,0,0,5,0,0.478,0.4743,0,108.7,0.0005,1.0,0
2360,1,1,normal,15.33,463.9,5,0,0,5,0,0.5129,0.4197,0,110.9,0.0005,1.0,0
2365,1,1,normal,15.42,470.5,5,0,0,5,0,0.4988,0.4676,0,111.4,0.0005,1.0,0
2370,1,1,normal,15.5,455.7,5,0,0,5,0,0.5021,0.4335,0,110.4,0.0005,1.0,0
2375,1,1,normal,15.58,397.4,5,0,0,5,0,0.4316,0.3537,0,106.5,0.0005,1.0,0
2380,1,1,normal,15.67,427.2,5,0,0,5,0,0.4637,0.4076,0,108.5,0.0005,1.0,0
2385,1,1,normal,15.75,411.5,5,0,0,5,0,0.4388,0.3738,0,107.4,0.0005,1.0,0
2390,1,1,normal,15.83,391.2,5,0,0,5,0,0.4243,0.4238,0,106.1,0.0005,1.0,0
2395,1,1,normal,15.92,403.7,5,0,0,5,0,0.4509,0.4479,0,106.9,0.0005,1.0,0
2400,1,1,normal,16.0,398.5,5,0,0,5,0,0.4265,0.3906,0,106.6,0.0005,1.0,0
2405,1,1,normal,16.08,388.9,5,0,0,5,0,0.4352,0.3982,0,105.9,0.0005,1.0,0
2410,1,1,normal,16.17,421.4,5,0,0,5,0,0.479,0.3747,0,108.1,0.0005,1.0,0
2415,1,1,normal,16.25,413.9,5,0,0,5,0,0.4174,0.3916,0,107.6,0.0005,1.0,0
2420,1,1,normal,16.33,426.5,5,0,0,5,0,0.4346,0.4155,0,108.4,0.0005,1.0,0
2425,1,1,normal,16.42,420.2,5,0,0,5,0,0.446,0.3848,0,108.0,0.0005,1.0,0
2430,1,1,normal,16.5,470.6,5,0,0,5,0,0.4768,0.4554,0,111.4,0.0005,1.0,0
2435,1,1,normal,16.58,465.7,5,0,0,5,0,0.5176,0.4842,0,111.0,0.0005,1.0,0
2440,1,1,normal,16.67,506.2,5,0,0,5,0,0.5598,0.5527,0,113.7,0.0005,1.0,0
2445,1,1,normal,16.75,471.2,5,0,0,5,0,0.5398,0.4946,0,111.4,0.0005,1.0,0
2450,1,1,normal,16.83,490.0,5,0,0,5,0,0.491,0.4815,0,112.7,0.0005,1.0,0
2455,1,1,normal,16.92,490.1,5,0,0,5,0,0.5298,0.4985,0,112.7,0.0005,1.0,0
2460,1,1,normal,17.0,464.3,5,0,0,5,0,0.5148,0.5,0,111.0,0.0005,1.0,0
2465,1,1,normal,17.08,514.8,5,0,0,5,0,0.5517,0.5346,0,114.3,0.0005,1.0,0
2470,1,1,normal,17.17,521.3,5,0,0,5,0,0.56,0.5558,0,114.8,0.0005,1.0,0
2475,1,1,normal,17.25,528.9,5,0,0,5,0,0.6045,0.5779,0,115.3,0.0005,1.0,0
2480,1,1,normal,17.33,523.7,5,0,0,5,0,0.5561,0.5355,0,114.9,0.0005,1.0,0
2485,1,1,normal,17.42,554.2,5,0,0,5,0,0.6178,0.5388,0,116.9,0.0005,1.0,0
2490,1,1,normal,17.5,598.4,5,0,0,5,0,0.6872,0.5779,0,119.9,0.0005,1.0,0
2495,1,1,normal,17.58,619.5,5,0,0,5,0,0.6221,0.6396,0,121.3,0.0005,1.0,0
2500,1,1,normal,17.67,640.4,5,0,0,5,0,0.6841,0.6135,0,122.7,0.0005,1.0,0
2505,1,1,normal,17.75,732.0,5,0,0,5,0,0.8059,0.7099,0,128.7,0.00153,1.0,0
2510,1,1,normal,17.83,835.2,5,1,0,5,0,0.9027,0.7475,0,193.5,0.05011,1.0,0
2515,1,1,normal,17.92,872.6,5,1,0,5,0,1.0,0.8501,0,242.9,0.0872,1.0,0
2520,1,1,normal,18.0,897.0,6,0,0,6,0,0.8417,0.7406,0,131.7,0.00381,1.2,0
2525,1,1,normal,18.08,944.8,6,0,0,6,0,0.9054,0.7202,0,150.4,0.01779,1.2,0
2530,1,1,normal,18.17,1000.5,6,0,0,6,0,0.9176,0.8943,0,191.9,0.04893,1.2,0
